"","dateRep","day","month","year","cases","countriesAndTerritories","date","Cumulative_cases"
"783","05/06/2020",5,6,2020,318,"Spain",2020-06-05,240978
"784","05/06/2020",5,6,2020,1356,"United_Kingdom",2020-06-05,260875
"785","05/06/2020",5,6,2020,21140,"United_States_of_America",2020-06-05,1872660
"786","06/06/2020",6,6,2020,611,"France",2020-06-06,153055
"787","06/06/2020",6,6,2020,407,"Germany",2020-06-06,183678
"788","06/06/2020",6,6,2020,332,"Spain",2020-06-06,241310
"789","06/06/2020",6,6,2020,1243,"United_Kingdom",2020-06-06,262118
"790","06/06/2020",6,6,2020,25178,"United_States_of_America",2020-06-06,1897838
"791","07/06/2020",7,6,2020,579,"France",2020-06-07,153634
"792","07/06/2020",7,6,2020,301,"Germany",2020-06-07,183979
"793","07/06/2020",7,6,2020,240,"Spain",2020-06-07,241550
"794","07/06/2020",7,6,2020,1120,"United_Kingdom",2020-06-07,263238
"795","07/06/2020",7,6,2020,22223,"United_States_of_America",2020-06-07,1920061
"796","08/06/2020",8,6,2020,343,"France",2020-06-08,153977
"797","08/06/2020",8,6,2020,214,"Germany",2020-06-08,184193
"798","08/06/2020",8,6,2020,167,"Spain",2020-06-08,241717
"799","08/06/2020",8,6,2020,801,"United_Kingdom",2020-06-08,264039
"800","08/06/2020",8,6,2020,22302,"United_States_of_America",2020-06-08,1942363
"801","09/06/2020",9,6,2020,211,"France",2020-06-09,154188
"802","09/06/2020",9,6,2020,350,"Germany",2020-06-09,184543
"803","09/06/2020",9,6,2020,249,"Spain",2020-06-09,241966
"804","09/06/2020",9,6,2020,721,"United_Kingdom",2020-06-09,264760
"805","09/06/2020",9,6,2020,18822,"United_States_of_America",2020-06-09,1961185
"806","10/06/2020",10,6,2020,403,"France",2020-06-10,154591
"807","10/06/2020",10,6,2020,318,"Germany",2020-06-10,184861
"808","10/06/2020",10,6,2020,314,"Spain",2020-06-10,242280
"809","10/06/2020",10,6,2020,1099,"United_Kingdom",2020-06-10,265859
"810","10/06/2020",10,6,2020,18665,"United_States_of_America",2020-06-10,1979850
"811","11/06/2020",11,6,2020,545,"France",2020-06-11,155136
"812","11/06/2020",11,6,2020,555,"Germany",2020-06-11,185416
"813","11/06/2020",11,6,2020,427,"Spain",2020-06-11,242707
"814","11/06/2020",11,6,2020,1158,"United_Kingdom",2020-06-11,267017
"815","11/06/2020",11,6,2020,20614,"United_States_of_America",2020-06-11,2000464
"816","12/06/2020",12,6,2020,425,"France",2020-06-12,155561
"817","12/06/2020",12,6,2020,258,"Germany",2020-06-12,185674
"818","12/06/2020",12,6,2020,502,"Spain",2020-06-12,243209
"819","12/06/2020",12,6,2020,1199,"United_Kingdom",2020-06-12,268216
"820","12/06/2020",12,6,2020,22883,"United_States_of_America",2020-06-12,2023347
"821","13/06/2020",13,6,2020,726,"France",2020-06-13,156287
"822","13/06/2020",13,6,2020,348,"Germany",2020-06-13,186022
"823","13/06/2020",13,6,2020,396,"Spain",2020-06-13,243605
"824","13/06/2020",13,6,2020,1017,"United_Kingdom",2020-06-13,269233
"825","13/06/2020",13,6,2020,25639,"United_States_of_America",2020-06-13,2048986
"826","14/06/2020",14,6,2020,526,"France",2020-06-14,156813
"827","14/06/2020",14,6,2020,247,"Germany",2020-06-14,186269
"828","14/06/2020",14,6,2020,323,"Spain",2020-06-14,243928
"829","14/06/2020",14,6,2020,1052,"United_Kingdom",2020-06-14,270285
"830","14/06/2020",14,6,2020,25540,"United_States_of_America",2020-06-14,2074526
"831","15/06/2020",15,6,2020,407,"France",2020-06-15,157220
"832","15/06/2020",15,6,2020,192,"Germany",2020-06-15,186461
"833","15/06/2020",15,6,2020,181,"Spain",2020-06-15,244109
"834","15/06/2020",15,6,2020,890,"United_Kingdom",2020-06-15,271175
"835","15/06/2020",15,6,2020,19543,"United_States_of_America",2020-06-15,2094069
"836","16/06/2020",16,6,2020,152,"France",2020-06-16,157372
"837","16/06/2020",16,6,2020,378,"Germany",2020-06-16,186839
"838","16/06/2020",16,6,2020,219,"Spain",2020-06-16,244328
"839","16/06/2020",16,6,2020,822,"United_Kingdom",2020-06-16,271997
"840","16/06/2020",16,6,2020,19957,"United_States_of_America",2020-06-16,2114026
"841","17/06/2020",17,6,2020,344,"France",2020-06-17,157716
"842","17/06/2020",17,6,2020,345,"Germany",2020-06-17,187184
"843","17/06/2020",17,6,2020,355,"Spain",2020-06-17,244683
"844","17/06/2020",17,6,2020,1043,"United_Kingdom",2020-06-17,273040
"845","17/06/2020",17,6,2020,23705,"United_States_of_America",2020-06-17,2137731
"846","18/06/2020",18,6,2020,458,"France",2020-06-18,158174
"847","18/06/2020",18,6,2020,580,"Germany",2020-06-18,187764
"848","18/06/2020",18,6,2020,585,"Spain",2020-06-18,245268
"849","18/06/2020",18,6,2020,1102,"United_Kingdom",2020-06-18,274142
"850","18/06/2020",18,6,2020,25559,"United_States_of_America",2020-06-18,2163290
"851","19/06/2020",19,6,2020,467,"France",2020-06-19,158641
"852","19/06/2020",19,6,2020,770,"Germany",2020-06-19,188534
"853","19/06/2020",19,6,2020,307,"Spain",2020-06-19,245575
"854","19/06/2020",19,6,2020,1013,"United_Kingdom",2020-06-19,275155
"855","19/06/2020",19,6,2020,27762,"United_States_of_America",2020-06-19,2191052
"856","20/06/2020",20,6,2020,811,"France",2020-06-20,159452
"857","20/06/2020",20,6,2020,601,"Germany",2020-06-20,189135
"858","20/06/2020",20,6,2020,363,"Spain",2020-06-20,245938
"859","20/06/2020",20,6,2020,1027,"United_Kingdom",2020-06-20,276182
"860","20/06/2020",20,6,2020,29909,"United_States_of_America",2020-06-20,2220961
"861","21/06/2020",21,6,2020,641,"France",2020-06-21,160093
"862","21/06/2020",21,6,2020,687,"Germany",2020-06-21,189822
"863","21/06/2020",21,6,2020,334,"Spain",2020-06-21,246272
"864","21/06/2020",21,6,2020,986,"United_Kingdom",2020-06-21,277168
"865","21/06/2020",21,6,2020,34158,"United_States_of_America",2020-06-21,2255119
"866","22/06/2020",22,6,2020,284,"France",2020-06-22,160377
"867","22/06/2020",22,6,2020,537,"Germany",2020-06-22,190359
"868","22/06/2020",22,6,2020,232,"Spain",2020-06-22,246504
"869","22/06/2020",22,6,2020,687,"United_Kingdom",2020-06-22,277855
"870","22/06/2020",22,6,2020,25793,"United_States_of_America",2020-06-22,2280912
"871","23/06/2020",23,6,2020,373,"France",2020-06-23,160750
"872","23/06/2020",23,6,2020,503,"Germany",2020-06-23,190862
"873","23/06/2020",23,6,2020,248,"Spain",2020-06-23,246752
"874","23/06/2020",23,6,2020,639,"United_Kingdom",2020-06-23,278494
"875","23/06/2020",23,6,2020,31390,"United_States_of_America",2020-06-23,2312302
"876","24/06/2020",24,6,2020,517,"France",2020-06-24,161267
"877","24/06/2020",24,6,2020,587,"Germany",2020-06-24,191449
"878","24/06/2020",24,6,2020,334,"Spain",2020-06-24,247086
"879","24/06/2020",24,6,2020,896,"United_Kingdom",2020-06-24,279390
"880","24/06/2020",24,6,2020,34720,"United_States_of_America",2020-06-24,2347022
"881","25/06/2020",25,6,2020,81,"France",2020-06-25,161348
"882","25/06/2020",25,6,2020,630,"Germany",2020-06-25,192079
"883","25/06/2020",25,6,2020,400,"Spain",2020-06-25,247486
"884","25/06/2020",25,6,2020,886,"United_Kingdom",2020-06-25,280276
"885","25/06/2020",25,6,2020,34339,"United_States_of_America",2020-06-25,2381361
"886","26/06/2020",26,6,2020,0,"France",2020-06-26,161348
"887","26/06/2020",26,6,2020,477,"Germany",2020-06-26,192556
"888","26/06/2020",26,6,2020,419,"Spain",2020-06-26,247905
"889","26/06/2020",26,6,2020,778,"United_Kingdom",2020-06-26,281054
"890","26/06/2020",26,6,2020,40949,"United_States_of_America",2020-06-26,2422310
"891","27/06/2020",27,6,2020,1588,"France",2020-06-27,162936
"892","27/06/2020",27,6,2020,687,"Germany",2020-06-27,193243
"893","27/06/2020",27,6,2020,564,"Spain",2020-06-27,248469
"894","27/06/2020",27,6,2020,721,"United_Kingdom",2020-06-27,281775
"895","27/06/2020",27,6,2020,45527,"United_States_of_America",2020-06-27,2467837
"896","28/06/2020",28,6,2020,0,"France",2020-06-28,162936
"897","28/06/2020",28,6,2020,256,"Germany",2020-06-28,193499
"898","28/06/2020",28,6,2020,301,"Spain",2020-06-28,248770
"899","28/06/2020",28,6,2020,671,"United_Kingdom",2020-06-28,282446
"900","28/06/2020",28,6,2020,42486,"United_States_of_America",2020-06-28,2510323
"901","29/06/2020",29,6,2020,0,"France",2020-06-29,162936
"902","29/06/2020",29,6,2020,262,"Germany",2020-06-29,193761
"903","29/06/2020",29,6,2020,200,"Spain",2020-06-29,248970
"904","29/06/2020",29,6,2020,649,"United_Kingdom",2020-06-29,283095
"905","29/06/2020",29,6,2020,38673,"United_States_of_America",2020-06-29,2548996
"906","30/06/2020",30,6,2020,1324,"France",2020-06-30,164260
"907","30/06/2020",30,6,2020,498,"Germany",2020-06-30,194259
"908","30/06/2020",30,6,2020,301,"Spain",2020-06-30,249271
"909","30/06/2020",30,6,2020,446,"United_Kingdom",2020-06-30,283541
"910","30/06/2020",30,6,2020,41556,"United_States_of_America",2020-06-30,2590552
"911","01/07/2020",1,7,2020,541,"France",2020-07-01,164801
"912","01/07/2020",1,7,2020,466,"Germany",2020-07-01,194725
"913","01/07/2020",1,7,2020,388,"Spain",2020-07-01,249659
"914","01/07/2020",1,7,2020,730,"United_Kingdom",2020-07-01,284271
"915","01/07/2020",1,7,2020,43880,"United_States_of_America",2020-07-01,2634432
"916","02/07/2020",2,7,2020,918,"France",2020-07-02,165719
"917","02/07/2020",2,7,2020,503,"Germany",2020-07-02,195228
"918","02/07/2020",2,7,2020,444,"Spain",2020-07-02,250103
"919","02/07/2020",2,7,2020,617,"United_Kingdom",2020-07-02,284888
"920","02/07/2020",2,7,2020,52048,"United_States_of_America",2020-07-02,2686480
"921","03/07/2020",3,7,2020,659,"France",2020-07-03,166378
"922","03/07/2020",3,7,2020,446,"Germany",2020-07-03,195674
"923","03/07/2020",3,7,2020,442,"Spain",2020-07-03,250545
"924","03/07/2020",3,7,2020,651,"United_Kingdom",2020-07-03,285539
"925","03/07/2020",3,7,2020,53399,"United_States_of_America",2020-07-03,2739879
"926","04/07/2020",4,7,2020,582,"France",2020-07-04,166960
"927","04/07/2020",4,7,2020,422,"Germany",2020-07-04,196096
"928","04/07/2020",4,7,2020,0,"Spain",2020-07-04,250545
"929","04/07/2020",4,7,2020,602,"United_Kingdom",2020-07-04,286141
"930","04/07/2020",4,7,2020,54442,"United_States_of_America",2020-07-04,2794321
"931","05/07/2020",5,7,2020,0,"France",2020-07-05,166960
"932","05/07/2020",5,7,2020,239,"Germany",2020-07-05,196335
"933","05/07/2020",5,7,2020,0,"Spain",2020-07-05,250545
"934","05/07/2020",5,7,2020,579,"United_Kingdom",2020-07-05,286720
"935","05/07/2020",5,7,2020,45221,"United_States_of_America",2020-07-05,2839542
"936","06/07/2020",6,7,2020,0,"France",2020-07-06,166960
"937","06/07/2020",6,7,2020,219,"Germany",2020-07-06,196554
"938","06/07/2020",6,7,2020,1244,"Spain",2020-07-06,251789
"939","06/07/2020",6,7,2020,401,"United_Kingdom",2020-07-06,287121
"940","06/07/2020",6,7,2020,49093,"United_States_of_America",2020-07-06,2888635
"941","07/07/2020",7,7,2020,1375,"France",2020-07-07,168335
"942","07/07/2020",7,7,2020,390,"Germany",2020-07-07,196944
"943","07/07/2020",7,7,2020,341,"Spain",2020-07-07,252130
"944","07/07/2020",7,7,2020,555,"United_Kingdom",2020-07-07,287676
"945","07/07/2020",7,7,2020,49990,"United_States_of_America",2020-07-07,2938625
"946","08/07/2020",8,7,2020,475,"France",2020-07-08,168810
"947","08/07/2020",8,7,2020,397,"Germany",2020-07-08,197341
"948","08/07/2020",8,7,2020,383,"Spain",2020-07-08,252513
"949","08/07/2020",8,7,2020,704,"United_Kingdom",2020-07-08,288380
"950","08/07/2020",8,7,2020,57473,"United_States_of_America",2020-07-08,2996098
"951","09/07/2020",9,7,2020,663,"France",2020-07-09,169473
"952","09/07/2020",9,7,2020,442,"Germany",2020-07-09,197783
"953","09/07/2020",9,7,2020,543,"Spain",2020-07-09,253056
"954","09/07/2020",9,7,2020,597,"United_Kingdom",2020-07-09,288977
"955","09/07/2020",9,7,2020,58906,"United_States_of_America",2020-07-09,3055004
"956","10/07/2020",10,7,2020,621,"France",2020-07-10,170094
"957","10/07/2020",10,7,2020,395,"Germany",2020-07-10,198178
"958","10/07/2020",10,7,2020,852,"Spain",2020-07-10,253908
"959","10/07/2020",10,7,2020,693,"United_Kingdom",2020-07-10,289670
"960","10/07/2020",10,7,2020,63004,"United_States_of_America",2020-07-10,3118008
"961","11/07/2020",11,7,2020,658,"France",2020-07-11,170752
"962","11/07/2020",11,7,2020,378,"Germany",2020-07-11,198556
"963","11/07/2020",11,7,2020,0,"Spain",2020-07-11,253908
"964","11/07/2020",11,7,2020,715,"United_Kingdom",2020-07-11,290385
"965","11/07/2020",11,7,2020,66625,"United_States_of_America",2020-07-11,3184633
"966","12/07/2020",12,7,2020,0,"France",2020-07-12,170752
"967","12/07/2020",12,7,2020,248,"Germany",2020-07-12,198804
"968","12/07/2020",12,7,2020,0,"Spain",2020-07-12,253908
"969","12/07/2020",12,7,2020,565,"United_Kingdom",2020-07-12,290950
"970","12/07/2020",12,7,2020,63051,"United_States_of_America",2020-07-12,3247684
"971","13/07/2020",13,7,2020,0,"France",2020-07-13,170752
"972","13/07/2020",13,7,2020,159,"Germany",2020-07-13,198963
"973","13/07/2020",13,7,2020,2045,"Spain",2020-07-13,255953
"974","13/07/2020",13,7,2020,442,"United_Kingdom",2020-07-13,291392
"975","13/07/2020",13,7,2020,57258,"United_States_of_America",2020-07-13,3304942
"976","14/07/2020",14,7,2020,1625,"France",2020-07-14,172377
"977","14/07/2020",14,7,2020,412,"Germany",2020-07-14,199375
"978","14/07/2020",14,7,2020,666,"Spain",2020-07-14,256619
"979","14/07/2020",14,7,2020,361,"United_Kingdom",2020-07-14,291753
"980","14/07/2020",14,7,2020,58114,"United_States_of_America",2020-07-14,3363056
"981","15/07/2020",15,7,2020,0,"France",2020-07-15,172377
"982","15/07/2020",15,7,2020,351,"Germany",2020-07-15,199726
"983","15/07/2020",15,7,2020,875,"Spain",2020-07-15,257494
"984","15/07/2020",15,7,2020,726,"United_Kingdom",2020-07-15,292479
"985","15/07/2020",15,7,2020,68518,"United_States_of_America",2020-07-15,3431574
"986","16/07/2020",16,7,2020,927,"France",2020-07-16,173304
"987","16/07/2020",16,7,2020,534,"Germany",2020-07-16,200260
"988","16/07/2020",16,7,2020,1361,"Spain",2020-07-16,258855
"989","16/07/2020",16,7,2020,685,"United_Kingdom",2020-07-16,293164
"990","16/07/2020",16,7,2020,67717,"United_States_of_America",2020-07-16,3499291
"991","17/07/2020",17,7,2020,534,"France",2020-07-17,173838
"992","17/07/2020",17,7,2020,583,"Germany",2020-07-17,200843
"993","17/07/2020",17,7,2020,1400,"Spain",2020-07-17,260255
"994","17/07/2020",17,7,2020,772,"United_Kingdom",2020-07-17,293936
"995","17/07/2020",17,7,2020,76930,"United_States_of_America",2020-07-17,3576221
"996","18/07/2020",18,7,2020,836,"France",2020-07-18,174674
"997","18/07/2020",18,7,2020,529,"Germany",2020-07-18,201372
"998","18/07/2020",18,7,2020,0,"Spain",2020-07-18,260255
"999","18/07/2020",18,7,2020,704,"United_Kingdom",2020-07-18,294640
"1000","18/07/2020",18,7,2020,71494,"United_States_of_America",2020-07-18,3647715
"1001","19/07/2020",19,7,2020,0,"France",2020-07-19,174674
"1002","19/07/2020",19,7,2020,202,"Germany",2020-07-19,201574
"1003","19/07/2020",19,7,2020,0,"Spain",2020-07-19,260255
"1004","19/07/2020",19,7,2020,569,"United_Kingdom",2020-07-19,295209
"1005","19/07/2020",19,7,2020,63749,"United_States_of_America",2020-07-19,3711464
"1006","20/07/2020",20,7,2020,0,"France",2020-07-20,174674
"1007","20/07/2020",20,7,2020,249,"Germany",2020-07-20,201823
"1008","20/07/2020",20,7,2020,4581,"Spain",2020-07-20,264836
"1009","20/07/2020",20,7,2020,493,"United_Kingdom",2020-07-20,295702
"1010","20/07/2020",20,7,2020,61796,"United_States_of_America",2020-07-20,3773260
"1011","21/07/2020",21,7,2020,2080,"France",2020-07-21,176754
"1012","21/07/2020",21,7,2020,522,"Germany",2020-07-21,202345
"1013","21/07/2020",21,7,2020,1358,"Spain",2020-07-21,266194
"1014","21/07/2020",21,7,2020,413,"United_Kingdom",2020-07-21,296115
"1015","21/07/2020",21,7,2020,56750,"United_States_of_America",2020-07-21,3830010
"1016","22/07/2020",22,7,2020,584,"France",2020-07-22,177338
"1017","22/07/2020",22,7,2020,454,"Germany",2020-07-22,202799
"1018","22/07/2020",22,7,2020,1357,"Spain",2020-07-22,267551
"1019","22/07/2020",22,7,2020,793,"United_Kingdom",2020-07-22,296908
"1020","22/07/2020",22,7,2020,72048,"United_States_of_America",2020-07-22,3902058
"1021","23/07/2020",23,7,2020,998,"France",2020-07-23,178336
"1022","23/07/2020",23,7,2020,569,"Germany",2020-07-23,203368
"1023","23/07/2020",23,7,2020,2615,"Spain",2020-07-23,270166
"1024","23/07/2020",23,7,2020,751,"United_Kingdom",2020-07-23,297659
"1025","23/07/2020",23,7,2020,68848,"United_States_of_America",2020-07-23,3970906
"1026","24/07/2020",24,7,2020,1062,"France",2020-07-24,179398
"1027","24/07/2020",24,7,2020,815,"Germany",2020-07-24,204183
"1028","24/07/2020",24,7,2020,2255,"Spain",2020-07-24,272421
"1029","24/07/2020",24,7,2020,773,"United_Kingdom",2020-07-24,298432
"1030","24/07/2020",24,7,2020,63196,"United_States_of_America",2020-07-24,4034102
"1031","25/07/2020",25,7,2020,1130,"France",2020-07-25,180528
"1032","25/07/2020",25,7,2020,781,"Germany",2020-07-25,204964
"1033","25/07/2020",25,7,2020,0,"Spain",2020-07-25,272421
"1034","25/07/2020",25,7,2020,731,"United_Kingdom",2020-07-25,299163
"1035","25/07/2020",25,7,2020,78427,"United_States_of_America",2020-07-25,4112529
"1036","26/07/2020",26,7,2020,0,"France",2020-07-26,180528
"1037","26/07/2020",26,7,2020,305,"Germany",2020-07-26,205269
"1038","26/07/2020",26,7,2020,0,"Spain",2020-07-26,272421
"1039","26/07/2020",26,7,2020,667,"United_Kingdom",2020-07-26,299830
"1040","26/07/2020",26,7,2020,65498,"United_States_of_America",2020-07-26,4178027
"1041","27/07/2020",27,7,2020,0,"France",2020-07-27,180528
"1042","27/07/2020",27,7,2020,340,"Germany",2020-07-27,205609
"1043","27/07/2020",27,7,2020,6361,"Spain",2020-07-27,278782
"1044","27/07/2020",27,7,2020,421,"United_Kingdom",2020-07-27,300251
"1045","27/07/2020",27,7,2020,55993,"United_States_of_America",2020-07-27,4234020
"1046","28/07/2020",28,7,2020,2551,"France",2020-07-28,183079
"1047","28/07/2020",28,7,2020,633,"Germany",2020-07-28,206242
"1048","28/07/2020",28,7,2020,1828,"Spain",2020-07-28,280610
"1049","28/07/2020",28,7,2020,371,"United_Kingdom",2020-07-28,300622
"1050","28/07/2020",28,7,2020,56243,"United_States_of_America",2020-07-28,4290263
"1051","29/07/2020",29,7,2020,725,"France",2020-07-29,183804
"1052","29/07/2020",29,7,2020,684,"Germany",2020-07-29,206926
"1053","29/07/2020",29,7,2020,2031,"Spain",2020-07-29,282641
"1054","29/07/2020",29,7,2020,70,"United_Kingdom",2020-07-29,300692
"1055","29/07/2020",29,7,2020,61734,"United_States_of_America",2020-07-29,4351997
"1056","30/07/2020",30,7,2020,1392,"France",2020-07-30,185196
"1057","30/07/2020",30,7,2020,902,"Germany",2020-07-30,207828
"1058","30/07/2020",30,7,2020,2789,"Spain",2020-07-30,285430
"1059","30/07/2020",30,7,2020,763,"United_Kingdom",2020-07-30,301455
"1060","30/07/2020",30,7,2020,74985,"United_States_of_America",2020-07-30,4426982
"1061","31/07/2020",31,7,2020,1377,"France",2020-07-31,186573
"1062","31/07/2020",31,7,2020,870,"Germany",2020-07-31,208698
"1063","31/07/2020",31,7,2020,3092,"Spain",2020-07-31,288522
"1064","31/07/2020",31,7,2020,846,"United_Kingdom",2020-07-31,302301
"1065","31/07/2020",31,7,2020,68032,"United_States_of_America",2020-07-31,4495014
"1066","01/08/2020",1,8,2020,1346,"France",2020-08-01,187919
"1067","01/08/2020",1,8,2020,955,"Germany",2020-08-01,209653
"1068","01/08/2020",1,8,2020,0,"Spain",2020-08-01,288522
"1069","01/08/2020",1,8,2020,880,"United_Kingdom",2020-08-01,303181
"1070","01/08/2020",1,8,2020,67023,"United_States_of_America",2020-08-01,4562037
"1071","02/08/2020",2,8,2020,0,"France",2020-08-02,187919
"1072","02/08/2020",2,8,2020,240,"Germany",2020-08-02,209893
"1073","02/08/2020",2,8,2020,0,"Spain",2020-08-02,288522
"1074","02/08/2020",2,8,2020,771,"United_Kingdom",2020-08-02,303952
"1075","02/08/2020",2,8,2020,58407,"United_States_of_America",2020-08-02,4620444
"1076","03/08/2020",3,8,2020,0,"France",2020-08-03,187919
"1077","03/08/2020",3,8,2020,509,"Germany",2020-08-03,210402
"1078","03/08/2020",3,8,2020,8532,"Spain",2020-08-03,297054
"1079","03/08/2020",3,8,2020,743,"United_Kingdom",2020-08-03,304695
"1080","03/08/2020",3,8,2020,47511,"United_States_of_America",2020-08-03,4667955
"1081","04/08/2020",4,8,2020,3376,"France",2020-08-04,191295
"1082","04/08/2020",4,8,2020,879,"Germany",2020-08-04,211281
"1083","04/08/2020",4,8,2020,5760,"Spain",2020-08-04,302814
"1084","04/08/2020",4,8,2020,928,"United_Kingdom",2020-08-04,305623
"1085","04/08/2020",4,8,2020,45607,"United_States_of_America",2020-08-04,4713562
"1086","05/08/2020",5,8,2020,1039,"France",2020-08-05,192334
"1087","05/08/2020",5,8,2020,741,"Germany",2020-08-05,212022
"1088","05/08/2020",5,8,2020,2953,"Spain",2020-08-05,305767
"1089","05/08/2020",5,8,2020,670,"United_Kingdom",2020-08-05,306293
"1090","05/08/2020",5,8,2020,57525,"United_States_of_America",2020-08-05,4771087
"1091","06/08/2020",6,8,2020,1695,"France",2020-08-06,194029
"1092","06/08/2020",6,8,2020,1045,"Germany",2020-08-06,213067
"1093","06/08/2020",6,8,2020,4088,"Spain",2020-08-06,309855
"1094","06/08/2020",6,8,2020,891,"United_Kingdom",2020-08-06,307184
"1095","06/08/2020",6,8,2020,52804,"United_States_of_America",2020-08-06,4823891
"1096","07/08/2020",7,8,2020,1604,"France",2020-08-07,195633
"1097","07/08/2020",7,8,2020,1147,"Germany",2020-08-07,214214
"1098","07/08/2020",7,8,2020,4507,"Spain",2020-08-07,314362
"1099","07/08/2020",7,8,2020,950,"United_Kingdom",2020-08-07,308134
"1100","07/08/2020",7,8,2020,59755,"United_States_of_America",2020-08-07,4883646
"1101","08/08/2020",8,8,2020,2288,"France",2020-08-08,197921
"1102","08/08/2020",8,8,2020,1122,"Germany",2020-08-08,215336
"1103","08/08/2020",8,8,2020,0,"Spain",2020-08-08,314362
"1104","08/08/2020",8,8,2020,871,"United_Kingdom",2020-08-08,309005
"1105","08/08/2020",8,8,2020,58150,"United_States_of_America",2020-08-08,4941796
"1106","09/08/2020",9,8,2020,0,"France",2020-08-09,197921
"1107","09/08/2020",9,8,2020,555,"Germany",2020-08-09,215891
"1108","09/08/2020",9,8,2020,0,"Spain",2020-08-09,314362
"1109","09/08/2020",9,8,2020,758,"United_Kingdom",2020-08-09,309763
"1110","09/08/2020",9,8,2020,56221,"United_States_of_America",2020-08-09,4998017
"1111","10/08/2020",10,8,2020,0,"France",2020-08-10,197921
"1112","10/08/2020",10,8,2020,436,"Germany",2020-08-10,216327
"1113","10/08/2020",10,8,2020,8618,"Spain",2020-08-10,322980
"1114","10/08/2020",10,8,2020,1062,"United_Kingdom",2020-08-10,310825
"1115","10/08/2020",10,8,2020,46847,"United_States_of_America",2020-08-10,5044864
"1116","11/08/2020",11,8,2020,4854,"France",2020-08-11,202775
"1117","11/08/2020",11,8,2020,966,"Germany",2020-08-11,217293
"1118","11/08/2020",11,8,2020,3632,"Spain",2020-08-11,326612
"1119","11/08/2020",11,8,2020,816,"United_Kingdom",2020-08-11,311641
"1120","11/08/2020",11,8,2020,49530,"United_States_of_America",2020-08-11,5094394
"1121","12/08/2020",12,8,2020,1397,"France",2020-08-12,204172
"1122","12/08/2020",12,8,2020,1226,"Germany",2020-08-12,218519
"1123","12/08/2020",12,8,2020,3172,"Spain",2020-08-12,329784
"1124","12/08/2020",12,8,2020,1148,"United_Kingdom",2020-08-12,312789
"1125","12/08/2020",12,8,2020,46813,"United_States_of_America",2020-08-12,5141207
"1126","13/08/2020",13,8,2020,2524,"France",2020-08-13,206696
"1127","13/08/2020",13,8,2020,1445,"Germany",2020-08-13,219964
"1128","13/08/2020",13,8,2020,7550,"Spain",2020-08-13,337334
"1129","13/08/2020",13,8,2020,1009,"United_Kingdom",2020-08-13,313798
"1130","13/08/2020",13,8,2020,55941,"United_States_of_America",2020-08-13,5197148
"1131","14/08/2020",14,8,2020,2669,"France",2020-08-14,209365
"1132","14/08/2020",14,8,2020,1449,"Germany",2020-08-14,221413
"1133","14/08/2020",14,8,2020,5479,"Spain",2020-08-14,342813
"1134","14/08/2020",14,8,2020,1129,"United_Kingdom",2020-08-14,314927
"1135","14/08/2020",14,8,2020,51094,"United_States_of_America",2020-08-14,5248242
"1136","15/08/2020",15,8,2020,2846,"France",2020-08-15,212211
"1137","15/08/2020",15,8,2020,1415,"Germany",2020-08-15,222828
"1138","15/08/2020",15,8,2020,0,"Spain",2020-08-15,342813
"1139","15/08/2020",15,8,2020,1440,"United_Kingdom",2020-08-15,316367
"1140","15/08/2020",15,8,2020,64838,"United_States_of_America",2020-08-15,5313080
"1141","16/08/2020",16,8,2020,3310,"France",2020-08-16,215521
"1142","16/08/2020",16,8,2020,625,"Germany",2020-08-16,223453
"1143","16/08/2020",16,8,2020,0,"Spain",2020-08-16,342813
"1144","16/08/2020",16,8,2020,1077,"United_Kingdom",2020-08-16,317444
"1145","16/08/2020",16,8,2020,48085,"United_States_of_America",2020-08-16,5361165
"1146","17/08/2020",17,8,2020,3015,"France",2020-08-17,218536
"1147","17/08/2020",17,8,2020,561,"Germany",2020-08-17,224014
"1148","17/08/2020",17,8,2020,16269,"Spain",2020-08-17,359082
"1149","17/08/2020",17,8,2020,1040,"United_Kingdom",2020-08-17,318484
"1150","17/08/2020",17,8,2020,42104,"United_States_of_America",2020-08-17,5403269
"1151","18/08/2020",18,8,2020,493,"France",2020-08-18,219029
"1152","18/08/2020",18,8,2020,1390,"Germany",2020-08-18,225404
"1153","18/08/2020",18,8,2020,5114,"Spain",2020-08-18,364196
"1154","18/08/2020",18,8,2020,713,"United_Kingdom",2020-08-18,319197
"1155","18/08/2020",18,8,2020,35056,"United_States_of_America",2020-08-18,5438325
"1156","19/08/2020",19,8,2020,2238,"France",2020-08-19,221267
"1157","19/08/2020",19,8,2020,1510,"Germany",2020-08-19,226914
"1158","19/08/2020",19,8,2020,6671,"Spain",2020-08-19,370867
"1159","19/08/2020",19,8,2020,1089,"United_Kingdom",2020-08-19,320286
"1160","19/08/2020",19,8,2020,44091,"United_States_of_America",2020-08-19,5482416
"1161","20/08/2020",20,8,2020,3776,"France",2020-08-20,225043
"1162","20/08/2020",20,8,2020,1707,"Germany",2020-08-20,228621
"1163","20/08/2020",20,8,2020,7039,"Spain",2020-08-20,377906
"1164","20/08/2020",20,8,2020,812,"United_Kingdom",2020-08-20,321098
"1165","20/08/2020",20,8,2020,47426,"United_States_of_America",2020-08-20,5529842
"1166","21/08/2020",21,8,2020,4771,"France",2020-08-21,229814
"1167","21/08/2020",21,8,2020,1427,"Germany",2020-08-21,230048
