"","day","month","year","cases"
"42319","22","10","2020",569
"42320","21","10","2020",513
"42321","20","10","2020",543
"42322","19","10","2020",389
"42323","18","10","2020",312
"42324","17","10","2020",397
"42325","16","10","2020",442
"42326","15","10","2020",532
"42327","14","10","2020",516
"42328","13","10","2020",395
"42329","12","10","2020",422
"42330","11","10","2020",281
"42331","10","10","2020",498
"42332","09","10","2020",416
"42333","08","10","2020",510
"42334","07","10","2020",475
"42335","06","10","2020",521
"42336","05","10","2020",420
"42337","04","10","2020",406
"42338","03","10","2020",545
"42339","02","10","2020",521
"42340","01","10","2020",426
"42341","30","09","2020",420
"42342","29","09","2020",502
"42343","28","09","2020",621
"42344","27","09","2020",290
"42345","26","09","2020",452
"42346","25","09","2020",713
"42347","24","09","2020",503
"42348","23","09","2020",557
"42349","22","09","2020",611
"42350","21","09","2020",683
"42351","20","09","2020",726
"42352","19","09","2020",692
"42353","18","09","2020",966
"42354","17","09","2020",966
"42355","16","09","2020",1115
"42356","15","09","2020",788
"42357","14","09","2020",994
"42358","13","09","2020",650
"42359","12","09","2020",652
"42360","11","09","2020",1000
"42361","10","09","2020",696
"42362","09","09","2020",717
"42363","08","09","2020",789
"42364","07","09","2020",603
"42365","06","09","2020",592
"42366","05","09","2020",729
"42367","04","09","2020",755
"42368","03","09","2020",843
"42369","02","09","2020",621
"42370","01","09","2020",806
"42371","31","08","2020",536
"42372","30","08","2020",417
"42373","29","08","2020",724
"42374","28","08","2020",622
"42375","27","08","2020",602
"42376","26","08","2020",574
"42377","25","08","2020",564
"42378","24","08","2020",317
"42379","23","08","2020",309
"42380","22","08","2020",457
"42381","21","08","2020",514
"42382","20","08","2020",424
"42383","19","08","2020",612
"42384","18","08","2020",456
"42385","17","08","2020",381
"42386","16","08","2020",498
"42387","15","08","2020",531
"42388","14","08","2020",432
"42389","13","08","2020",499
"42390","12","08","2020",473
"42391","11","08","2020",470
"42392","10","08","2020",277
"42393","09","08","2020",426
"42394","08","08","2020",514
"42395","07","08","2020",453
"42396","06","08","2020",353
"42397","05","08","2020",604
"42398","04","08","2020",244
"42399","03","08","2020",225
"42400","02","08","2020",323
"42401","01","08","2020",394
"42402","31","07","2020",380
"42403","30","07","2020",520
"42404","29","07","2020",481
"42405","28","07","2020",328
"42406","27","07","2020",320
"42407","26","07","2020",382
"42408","25","07","2020",545
"42409","24","07","2020",602
"42410","23","07","2020",357
"42411","22","07","2020",403
"42412","21","07","2020",468
"42413","20","07","2020",465
"42414","19","07","2020",531
"42415","18","07","2020",439
"42416","17","07","2020",463
"42417","16","07","2020",420
"42418","15","07","2020",293
"42419","14","07","2020",403
"42420","13","07","2020",341
"42421","12","07","2020",472
"42422","11","07","2020",396
"42423","10","07","2020",262
"42424","09","07","2020",475
"42425","08","07","2020",306
"42426","07","07","2020",328
"42427","06","07","2020",208
"42428","05","07","2020",561
"42429","04","07","2020",272
"42430","03","07","2020",322
"42431","02","07","2020",330
"42432","01","07","2020",322
"42433","30","06","2020",195
"42434","29","06","2020",195
"42435","28","06","2020",258
"42436","27","06","2020",207
"42437","26","06","2020",54
"42438","25","06","2020",159
"42439","24","06","2020",179
"42440","23","06","2020",174
"42441","22","06","2020",43
"42442","21","06","2020",121
"42443","20","06","2020",63
"42444","19","06","2020",94
"42445","18","06","2020",11
"42446","17","06","2020",4
"42447","16","06","2020",13
"42448","15","06","2020",0
"42449","14","06","2020",4
"42450","13","06","2020",2
"42451","12","06","2020",2
"42452","11","06","2020",4
"42453","10","06","2020",9
"42454","09","06","2020",1
"42455","08","06","2020",8
"42456","07","06","2020",0
"42457","06","06","2020",0
"42458","05","06","2020",8
"42459","04","06","2020",5
"42460","03","06","2020",2
"42461","02","06","2020",1
"42462","01","06","2020",1
"42463","31","05","2020",1
"42464","30","05","2020",0
"42465","29","05","2020",12
"42466","28","05","2020",8
"42467","27","05","2020",3
"42468","26","05","2020",0
"42469","25","05","2020",0
"42470","24","05","2020",0
"42471","23","05","2020",0
"42472","22","05","2020",25
"42473","21","05","2020",7
"42474","20","05","2020",3
"42475","19","05","2020",7
"42476","18","05","2020",6
"42477","17","05","2020",0
"42478","16","05","2020",6
"42479","15","05","2020",0
"42480","14","05","2020",1
"42481","13","05","2020",0
"42482","12","05","2020",0
"42483","11","05","2020",0
"42484","10","05","2020",0
"42485","09","05","2020",0
"42486","08","05","2020",1
"42487","07","05","2020",8
"42488","06","05","2020",14
"42489","05","05","2020",2
"42490","04","05","2020",5
"42491","03","05","2020",0
"42492","02","05","2020",10
"42493","01","05","2020",0
"42494","30","04","2020",12
"42495","29","04","2020",0
"42496","28","04","2020",0
"42497","27","04","2020",153
"42498","26","04","2020",2
"42499","25","04","2020",4
"42500","24","04","2020",1
"42501","23","04","2020",6
"42502","22","04","2020",0
"42503","21","04","2020",7
"42504","20","04","2020",9
"42505","19","04","2020",6
"42506","18","04","2020",13
"42507","17","04","2020",3
"42508","16","04","2020",4
"42509","15","04","2020",19
"42510","14","04","2020",0
"42511","13","04","2020",0
"42512","12","04","2020",2
"42513","11","04","2020",3
"42514","10","04","2020",0
"42515","09","04","2020",3
"42516","08","04","2020",7
"42517","07","04","2020",36
"42518","06","04","2020",62
"42519","04","04","2020",0
"42520","03","04","2020",21
"42521","02","04","2020",17
"42522","01","04","2020",2
"42523","31","03","2020",9
"42524","30","03","2020",9
"42525","29","03","2020",6
"42526","28","03","2020",7
"42527","27","03","2020",22
"42528","26","03","2020",2
"42529","25","03","2020",1
"42530","24","03","2020",0
"42531","23","03","2020",7
"42532","22","03","2020",4
"42533","21","03","2020",1
"42534","20","03","2020",3
"42535","19","03","2020",3
"42536","18","03","2020",2
"42537","17","03","2020",1
"42538","16","03","2020",0
"42539","15","03","2020",3
"42540","14","03","2020",5
"42541","12","03","2020",1
"42542","11","03","2020",9
"42543","10","03","2020",1
"42544","08","03","2020",3
"42545","07","03","2020",9
"42546","06","03","2020",7
"42547","05","12","2020",2388
"42548","04","12","2020",1880
"42549","03","12","2020",2028
"42550","02","12","2020",1505
"42551","01","12","2020",1077
"42552","30","11","2020",1276
"42553","29","11","2020",1709
"42554","28","11","2020",1457
"42555","27","11","2020",1755
"42556","26","11","2020",1602
"42557","25","11","2020",1272
"42558","24","11","2020",875
"42559","23","11","2020",1206
"42560","22","11","2020",1288
"42561","21","11","2020",1200
"42562","20","11","2020",1256
"42563","19","11","2020",1112
"42564","18","11","2020",1054
"42565","17","11","2020",1014
"42566","16","11","2020",1344
"42567","15","11","2020",832
"42568","14","11","2020",1125
"42569","13","11","2020",887
"42570","12","11","2020",1163
"42571","11","11","2020",971
"42572","10","11","2020",804
"42573","09","11","2020",1021
"42574","08","11","2020",746
"42575","07","11","2020",1193
"42576","06","11","2020",543
"42577","05","11","2020",432
"42578","04","11","2020",677
"42579","03","11","2020",579
"42580","02","11","2020",738
"42581","01","11","2020",731
"42582","31","10","2020",822
"42583","30","10","2020",798
"42584","29","10","2020",825
"42585","28","10","2020",671
"42586","27","10","2020",551
"42587","26","10","2020",685
"42588","25","10","2020",649
"42589","24","10","2020",639
"42590","23","10","2020",792
"42591","22","10","2020",696
"42592","21","10","2020",558
"42593","20","10","2020",436
"42594","19","10","2020",638
"42595","18","10","2020",609
"42596","17","10","2020",615
"42597","16","10","2020",755
"42598","15","10","2020",832
"42599","14","10","2020",494
"42600","13","10","2020",489
"42601","12","10","2020",647
"42602","11","10","2020",825
"42603","10","10","2020",787
"42604","09","10","2020",754
"42605","08","10","2020",698
"42606","07","10","2020",683
"42607","06","10","2020",633
"42608","05","10","2020",633
"42609","04","10","2020",691
"42610","03","10","2020",620
"42611","02","10","2020",747
"42612","01","10","2020",742
"42613","30","09","2020",576
"42614","29","09","2020",722
"42615","28","09","2020",447
"42616","27","09","2020",677
"42617","26","09","2020",705
"42618","25","09","2020",736
"42619","24","09","2020",706
"42620","23","09","2020",474
"42621","22","09","2020",607
"42622","21","09","2020",602
"42623","20","09","2020",722
"42624","19","09","2020",741
"42625","18","09","2020",672
"42626","17","09","2020",634
"42627","16","09","2020",628
"42628","15","09","2020",459
"42629","14","09","2020",704
"42630","13","09","2020",711
"42631","12","09","2020",615
"42632","11","09","2020",673
"42633","10","09","2020",635
"42634","09","09","2020",829
"42635","08","09","2020",535
"42636","07","09","2020",738
"42637","06","09","2020",709
"42638","05","09","2020",682
"42639","04","09","2020",830
"42640","03","09","2020",532
"42641","02","09","2020",570
"42642","01","09","2020",917
"42643","31","08","2020",728
"42644","30","08","2020",713
"42645","29","08","2020",642
"42646","28","08","2020",900
"42647","27","08","2020",701
"42648","26","08","2020",896
"42649","25","08","2020",585
"42650","24","08","2020",1420
"42651","23","08","2020",1088
"42652","22","08","2020",537
"42653","21","08","2020",101
"42654","20","08","2020",964
"42655","19","08","2020",247
"42656","18","08","2020",603
"42657","17","08","2020",1275
"42658","16","08","2020",1263
"42659","15","08","2020",956
"42660","14","08","2020",1069
"42661","13","08","2020",913
"42662","12","08","2020",1070
"42663","11","08","2020",902
"42664","10","08","2020",841
"42665","09","08","2020",1091
"42666","08","08","2020",1142
"42667","07","08","2020",1187
"42668","06","08","2020",807
"42669","05","08","2020",968
"42670","04","08","2020",1003
"42671","03","08","2020",1070
"42672","02","08","2020",1127
"42673","01","08","2020",1065
"42674","31","07","2020",922
"42675","30","07","2020",1046
"42676","29","07","2020",781
"42677","28","07","2020",1146
"42678","27","07","2020",1432
"42679","26","07","2020",871
"42680","25","07","2020",1176
"42681","24","07","2020",911
"42682","23","07","2020",753
"42683","22","07","2020",727
"42684","21","07","2020",958
"42685","20","07","2020",1207
"42686","19","07","2020",853
"42687","18","07","2020",1035
"42688","17","07","2020",1130
"42689","16","07","2020",1147
"42690","15","07","2020",923
"42691","14","07","2020",1540
"42692","13","07","2020",1301
"42693","12","07","2020",1075
"42694","11","07","2020",1041
"42695","10","07","2020",965
"42696","09","07","2020",960
"42697","08","07","2020",957
"42698","07","07","2020",1185
"42699","06","07","2020",1166
"42700","05","07","2020",988
"42701","04","07","2020",758
"42702","03","07","2020",774
"42703","02","07","2020",913
"42704","01","07","2020",765
"42705","30","06","2020",1099
"42706","29","06","2020",1028
"42707","28","06","2020",753
"42708","27","06","2020",868
"42709","26","06","2020",1007
"42710","25","06","2020",716
"42711","24","06","2020",562
"42712","23","06","2020",722
"42713","22","06","2020",808
"42714","21","06","2020",948
"42715","20","06","2020",923
"42716","19","06","2020",754
"42717","18","06","2020",635
"42718","17","06","2020",540
"42719","16","06","2020",736
"42720","15","06","2020",627
"42721","14","06","2020",848
"42722","13","06","2020",625
"42723","12","06","2020",697
"42724","11","06","2020",656
"42725","10","06","2020",379
"42726","09","06","2020",429
"42727","08","06","2020",421
"42728","07","06","2020",541
"42729","06","06","2020",419
"42730","05","06","2020",435
"42731","04","06","2020",514
"42732","03","06","2020",258
"42733","02","06","2020",374
"42734","01","06","2020",445
"42735","31","05","2020",487
"42736","30","05","2020",400
"42737","29","05","2020",403
"42738","28","05","2020",281
"42739","27","05","2020",264
"42740","26","05","2020",257
"42741","25","05","2020",349
"42742","24","05","2020",310
"42743","23","05","2020",151
"42744","22","05","2020",139
"42745","21","05","2020",110
"42746","20","05","2020",141
"42747","19","05","2020",120
"42748","18","05","2020",157
"42749","17","05","2020",181
"42750","16","05","2020",150
"42751","15","05","2020",174
"42752","14","05","2020",161
"42753","13","05","2020",167
"42754","12","05","2020",168
"42755","11","05","2020",166
"42756","10","05","2020",212
"42757","09","05","2020",202
"42758","08","05","2020",137
"42759","07","05","2020",208
"42760","06","05","2020",136
"42761","05","05","2020",190
"42762","04","05","2020",107
"42763","03","05","2020",370
"42764","02","05","2020",188
"42765","01","05","2020",154
"42766","30","04","2020",178
"42767","29","04","2020",179
"42768","28","04","2020",242
"42769","27","04","2020",241
"42770","26","04","2020",200
"42771","25","04","2020",172
"42772","24","04","2020",174
"42773","23","04","2020",171
"42774","22","04","2020",163
"42775","21","04","2020",191
"42776","20","04","2020",194
"42777","19","04","2020",63
"42778","18","04","2020",194
"42779","17","04","2020",265
"42780","16","04","2020",177
"42781","15","04","2020",102
"42782","14","04","2020",72
"42783","13","04","2020",166
"42784","12","04","2020",260
"42785","11","04","2020",222
"42786","10","04","2020",224
"42787","09","04","2020",279
"42788","08","04","2020",149
"42789","07","04","2020",112
"42790","06","04","2020",187
"42791","05","04","2020",128
"42792","04","04","2020",198
"42793","03","04","2020",158
"42794","02","04","2020",136
"42795","01","04","2020",106
"42796","31","03","2020",86
"42797","30","03","2020",88
"42798","29","03","2020",115
"42799","28","03","2020",112
"42800","27","03","2020",86
"42801","26","03","2020",145
"42802","25","03","2020",98
"42803","24","03","2020",32
"42804","23","03","2020",68
"42805","22","03","2020",45
"42806","21","03","2020",63
"42807","20","03","2020",28
"42808","19","03","2020",23
"42809","18","03","2020",17
"42810","17","03","2020",26
"42811","16","03","2020",0
"42812","15","03","2020",7
"42813","14","03","2020",9
"42814","13","03","2020",13
"42815","12","03","2020",7
"42816","11","03","2020",6
"42817","10","03","2020",1
"42818","05","12","2020",2
"42819","04","12","2020",0
"42820","03","12","2020",0
"42821","02","12","2020",14
"42822","01","12","2020",0
"42823","30","11","2020",10
"42824","29","11","2020",0
"42825","28","11","2020",0
"42826","27","11","2020",15
"42827","26","11","2020",18
"42828","25","11","2020",8
"42829","24","11","2020",0
"42830","23","11","2020",0
"42831","22","11","2020",0
"42832","21","11","2020",0
"42833","20","11","2020",0
"42834","19","11","2020",2
"42835","18","11","2020",0
"42836","17","11","2020",2
"42837","16","11","2020",0
"42838","15","11","2020",0
"42839","14","11","2020",1
"42840","13","11","2020",0
"42841","12","11","2020",0
"42842","11","11","2020",0
"42843","10","11","2020",2
"42844","09","11","2020",0
"42845","08","11","2020",0
"42846","07","11","2020",0
"42847","06","11","2020",0
"42848","05","11","2020",0
"42849","04","11","2020",7
"42850","03","11","2020",0
"42851","02","11","2020",1
"42852","01","11","2020",0
"42853","31","10","2020",0
"42854","30","10","2020",1
"42855","29","10","2020",0
"42856","28","10","2020",0
"42857","27","10","2020",0
"42858","26","10","2020",5
"42859","25","10","2020",0
"42860","24","10","2020",0
"42861","23","10","2020",0
"42862","22","10","2020",2
"42863","21","10","2020",0
"42864","20","10","2020",0
"42865","19","10","2020",0
"42866","18","10","2020",3
"42867","17","10","2020",0
"42868","16","10","2020",0
"42869","15","10","2020",3
"42870","14","10","2020",10
"42871","13","10","2020",11
"42872","12","10","2020",5
"42873","11","10","2020",0
"42874","10","10","2020",0
"42875","09","10","2020",8
"42876","08","10","2020",0
"42877","07","10","2020",0
"42878","06","10","2020",1
"42879","05","10","2020",0
"42880","04","10","2020",1
"42881","03","10","2020",0
"42882","02","10","2020",5
"42883","01","10","2020",0
"42884","30","09","2020",2
"42885","29","09","2020",0
"42886","28","09","2020",0
"42887","27","09","2020",0
"42888","26","09","2020",1
"42889","25","09","2020",0
"42890","24","09","2020",4
"42891","23","09","2020",1
"42892","22","09","2020",9
"42893","21","09","2020",1
"42894","20","09","2020",0
"42895","19","09","2020",0
"42896","18","09","2020",0
"42897","17","09","2020",5
"42898","16","09","2020",0
"42899","15","09","2020",0
"42900","14","09","2020",1
"42901","13","09","2020",3
"42902","12","09","2020",0
"42903","11","09","2020",3
"42904","10","09","2020",1
"42905","09","09","2020",6
"42906","08","09","2020",0
"42907","07","09","2020",9
"42908","06","09","2020",17
"42909","05","09","2020",0
"42910","04","09","2020",0
"42911","03","09","2020",11
"42912","02","09","2020",1
"42913","01","09","2020",0
"42914","31","08","2020",0
"42915","30","08","2020",6
"42916","29","08","2020",29
"42917","28","08","2020",5
"42918","27","08","2020",0
"42919","26","08","2020",18
"42920","25","08","2020",0
"42921","24","08","2020",40
"42922","23","08","2020",0
"42923","22","08","2020",0
"42924","21","08","2020",2
"42925","20","08","2020",12
"42926","19","08","2020",14
"42927","18","08","2020",10
"42928","17","08","2020",52
"42929","16","08","2020",0
"42930","15","08","2020",0
"42931","14","08","2020",2
"42932","13","08","2020",55
"42933","12","08","2020",0
"42934","11","08","2020",0
"42935","10","08","2020",26
"42936","09","08","2020",0
"42937","08","08","2020",25
"42938","07","08","2020",10
"42939","06","08","2020",39
"42940","05","08","2020",3
"42941","04","08","2020",1
"42942","03","08","2020",19
"42943","02","08","2020",19
"42944","01","08","2020",0
"42945","31","07","2020",9
"42946","30","07","2020",0
"42947","29","07","2020",1
"42948","28","07","2020",0
"42949","27","07","2020",23
"42950","26","07","2020",7
"42951","25","07","2020",1
"42952","24","07","2020",1
"42953","23","07","2020",3
"42954","22","07","2020",8
"42955","21","07","2020",2
"42956","20","07","2020",2
"42957","19","07","2020",0
"42958","18","07","2020",4
"42959","17","07","2020",0
"42960","16","07","2020",0
"42961","15","07","2020",0
"42962","14","07","2020",0
"42963","13","07","2020",0
"42964","12","07","2020",0
"42965","11","07","2020",0
"42966","10","07","2020",0
"42967","09","07","2020",0
"42968","08","07","2020",0
"42969","07","07","2020",0
"42970","06","07","2020",0
"42971","05","07","2020",0
"42972","04","07","2020",0
"42973","03","07","2020",0
"42974","02","07","2020",0
"42975","01","07","2020",0
"42976","30","06","2020",0
"42977","29","06","2020",0
"42978","28","06","2020",0
"42979","27","06","2020",0
"42980","26","06","2020",1
"42981","25","06","2020",1
"42982","24","06","2020",0
"42983","23","06","2020",0
"42984","22","06","2020",1
"42985","21","06","2020",0
"42986","20","06","2020",0
"42987","19","06","2020",0
"42988","18","06","2020",0
"42989","17","06","2020",0
"42990","16","06","2020",0
"42991","15","06","2020",0
"42992","14","06","2020",0
"42993","13","06","2020",0
"42994","12","06","2020",0
"42995","11","06","2020",0
"42996","10","06","2020",0
"42997","09","06","2020",0
"42998","08","06","2020",0
"42999","07","06","2020",0
"43000","06","06","2020",0
"43001","05","06","2020",0
"43002","04","06","2020",0
"43003","03","06","2020",0
"43004","02","06","2020",0
"43005","01","06","2020",0
"43006","31","05","2020",0
"43007","30","05","2020",0
"43008","29","05","2020",0
"43009","28","05","2020",0
"43010","27","05","2020",0
"43011","26","05","2020",0
"43012","25","05","2020",0
"43013","24","05","2020",0
"43014","23","05","2020",0
"43015","22","05","2020",0
"43016","21","05","2020",0
"43017","20","05","2020",0
"43018","19","05","2020",0
"43019","18","05","2020",0
"43020","17","05","2020",0
"43021","16","05","2020",0
"43022","15","05","2020",0
"43023","14","05","2020",0
"43024","13","05","2020",0
"43025","12","05","2020",0
"43026","11","05","2020",0
"43027","10","05","2020",0
"43028","09","05","2020",0
"43029","08","05","2020",0
"43030","07","05","2020",0
"43031","06","05","2020",0
"43032","05","05","2020",0
"43033","04","05","2020",0
"43034","03","05","2020",0
"43035","02","05","2020",0
"43036","01","05","2020",0
"43037","30","04","2020",0
"43038","29","04","2020",0
"43039","28","04","2020",0
"43040","27","04","2020",0
"43041","26","04","2020",0
"43042","25","04","2020",0
"43043","24","04","2020",0
"43044","23","04","2020",1
"43045","22","04","2020",0
"43046","21","04","2020",0
"43047","20","04","2020",0
"43048","19","04","2020",0
"43049","18","04","2020",0
"43050","17","04","2020",5
"43051","16","04","2020",0
"43052","15","04","2020",0
"43053","14","04","2020",0
"43054","13","04","2020",0
"43055","12","04","2020",0
"43056","11","04","2020",0
"43057","10","04","2020",0
"43058","09","04","2020",0
"43059","08","04","2020",1
"43060","07","04","2020",0
"43061","06","04","2020",0
"43062","05","04","2020",0
"43063","04","04","2020",0
"43064","03","04","2020",0
"43065","02","04","2020",0
"43066","01","04","2020",0
"43067","31","03","2020",0
"43068","30","03","2020",0
"43069","29","03","2020",0
"43070","28","03","2020",0
"43071","27","03","2020",0
"43072","26","03","2020",0
"43073","25","03","2020",0
"43074","24","03","2020",0
"43075","23","03","2020",0
"43076","22","03","2020",0
"43077","21","03","2020",1
"43078","05","12","2020",0
"43079","04","12","2020",995
"43080","03","12","2020",1003
"43081","02","12","2020",1055
"43082","01","12","2020",518
"43083","30","11","2020",775
"43084","29","11","2020",695
"43085","28","11","2020",919
"43086","27","11","2020",639
"43087","26","11","2020",987
"43088","25","11","2020",819
"43089","24","11","2020",596
"43090","23","11","2020",619
"43091","22","11","2020",799
"43092","21","11","2020",563
"43093","20","11","2020",856
"43094","19","11","2020",782
"43095","18","11","2020",758
"43096","17","11","2020",525
"43097","16","11","2020",509
"43098","15","11","2020",673
"43099","14","11","2020",739
"43100","13","11","2020",547
"43101","12","11","2020",609
"43102","11","11","2020",549
"43103","10","11","2020",359
"43104","09","11","2020",648
"43105","08","11","2020",460
"43106","07","11","2020",703
"43107","06","11","2020",520
"43108","05","11","2020",630
"43109","04","11","2020",472
"43110","03","11","2020",425
"43111","02","11","2020",546
"43112","01","11","2020",589
"43113","31","10","2020",1306
"43114","30","10","2020",0
"43115","29","10","2020",733
"43116","28","10","2020",963
"43117","27","10","2020",0
"43118","26","10","2020",551
"43119","25","10","2020",784
"43120","24","10","2020",733
"43121","23","10","2020",707
"43122","22","10","2020",746
"43123","21","10","2020",621
"43124","20","10","2020",728
"43125","19","10","2020",709
"43126","18","10","2020",533
"43127","17","10","2020",886
"43128","16","10","2020",751
"43129","15","10","2020",648
"43130","14","10","2020",853
"43131","13","10","2020",669
"43132","12","10","2020",697
"43133","11","10","2020",703
"43134","10","10","2020",959
"43135","09","10","2020",881
"43136","08","10","2020",788
"43137","07","10","2020",932
"43138","06","10","2020",533
"43139","05","10","2020",730
"43140","04","10","2020",768
"43141","03","10","2020",885
"43142","02","10","2020",1041
"43143","01","10","2020",657
"43144","30","09","2020",669
"43145","29","09","2020",748
"43146","28","09","2020",762
"43147","27","09","2020",696
"43148","26","09","2020",822
"43149","25","09","2020",833
"43150","24","09","2020",743
"43151","23","09","2020",568
"43152","22","09","2020",740
"43153","21","09","2020",505
"43154","20","09","2020",888
"43155","19","09","2020",1014
"43156","18","09","2020",694
"43157","17","09","2020",1121
"43158","16","09","2020",931
"43159","15","09","2020",550
"43160","14","09","2020",493
"43161","13","09","2020",812
"43162","12","09","2020",881
"43163","11","09","2020",605
"43164","10","09","2020",812
"43165","09","09","2020",861
"43166","08","09","2020",867
"43167","07","09","2020",615
"43168","06","09","2020",1217
"43169","05","09","2020",695
"43170","04","09","2020",821
"43171","03","09","2020",800
"43172","02","09","2020",676
"43173","01","09","2020",467
"43174","31","08","2020",721
"43175","30","08","2020",600
"43176","29","08","2020",584
"43177","28","08","2020",418
"43178","27","08","2020",644
"43179","26","08","2020",626
"43180","25","08","2020",369
"43181","24","08","2020",259
"43182","23","08","2020",438
"43183","22","08","2020",719
"43184","21","08","2020",684
"43185","20","08","2020",527
"43186","19","08","2020",471
"43187","18","08","2020",344
"43188","17","08","2020",410
"43189","16","08","2020",304
"43190","15","08","2020",688
"43191","14","08","2020",371
"43192","13","08","2020",499
"43193","12","08","2020",285
"43194","11","08","2020",327
"43195","10","08","2020",202
"43196","09","08","2020",197
"43197","08","08","2020",133
"43198","07","08","2020",315
"43199","06","08","2020",208
"43200","05","08","2020",128
"43201","04","08","2020",80
"43202","03","08","2020",159
"43203","02","08","2020",147
"43204","01","08","2020",131
"43205","31","07","2020",341
"43206","30","07","2020",192
"43207","29","07","2020",126
"43208","28","07","2020",104
"43209","27","07","2020",116
"43210","26","07","2020",104
"43211","25","07","2020",111
"43212","24","07","2020",113
"43213","23","07","2020",183
"43214","22","07","2020",69
"43215","21","07","2020",27
"43216","20","07","2020",92
"43217","19","07","2020",172
"43218","18","07","2020",115
"43219","17","07","2020",144
"43220","16","07","2020",124
"43221","15","07","2020",94
"43222","14","07","2020",32
"43223","13","07","2020",128
"43224","12","07","2020",84
"43225","11","07","2020",98
"43226","10","07","2020",84
"43227","09","07","2020",52
"43228","08","07","2020",46
"43229","07","07","2020",29
"43230","06","07","2020",42
"43231","05","07","2020",36
"43232","04","07","2020",46
"43233","03","07","2020",43
"43234","02","07","2020",39
"43235","01","07","2020",30
"43236","30","06","2020",64
"43237","29","06","2020",185
"43238","28","06","2020",231
"43239","27","06","2020",142
"43240","26","06","2020",41
"43241","25","06","2020",106
"43242","24","06","2020",30
"43243","23","06","2020",13
"43244","22","06","2020",17
"43245","21","06","2020",26
"43246","20","06","2020",6
"43247","19","06","2020",22
"43248","18","06","2020",5
"43249","17","06","2020",14
"43250","16","06","2020",0
"43251","15","06","2020",28
"43252","14","06","2020",7
"43253","13","06","2020",24
"43254","12","06","2020",28
"43255","11","06","2020",15
"43256","10","06","2020",42
"43257","09","06","2020",10
"43258","08","06","2020",45
"43259","07","06","2020",3
"43260","06","06","2020",1
"43261","05","06","2020",16
"43262","04","06","2020",57
"43263","03","06","2020",18
"43264","02","06","2020",9
"43265","01","06","2020",22
"43266","31","05","2020",47
"43267","30","05","2020",17
"43268","29","05","2020",16
"43269","28","05","2020",7
"43270","27","05","2020",12
"43271","26","05","2020",3
"43272","25","05","2020",12
"43273","24","05","2020",12
"43274","23","05","2020",2
"43275","22","05","2020",3
"43276","21","05","2020",4
"43277","20","05","2020",41
"43278","19","05","2020",2
"43279","18","05","2020",8
"43280","17","05","2020",19
"43281","16","05","2020",5
"43282","15","05","2020",14
"43283","14","05","2020",3
"43284","13","05","2020",13
"43285","12","05","2020",11
"43286","11","05","2020",24
"43287","10","05","2020",126
"43288","09","05","2020",101
"43289","08","05","2020",22
"43290","07","05","2020",9
"43291","06","05","2020",16
"43292","05","05","2020",19
"43293","04","05","2020",26
"43294","03","05","2020",37
"43295","02","05","2020",67
"43296","01","05","2020",17
"43297","30","04","2020",10
"43298","29","04","2020",9
"43299","28","04","2020",2
"43300","27","04","2020",0
"43301","26","04","2020",5
"43302","25","04","2020",3
"43303","24","04","2020",7
"43304","23","04","2020",0
"43305","22","04","2020",5
"43306","21","04","2020",2
"43307","20","04","2020",4
"43308","19","04","2020",0
"43309","18","04","2020",28
"43310","17","04","2020",0
"43311","16","04","2020",13
"43312","15","04","2020",2
"43313","14","04","2020",12
"43314","13","04","2020",13
"43315","12","04","2020",1
"43316","11","04","2020",4
"43317","10","04","2020",5
"43318","09","04","2020",9
"43319","08","04","2020",2
"43320","07","04","2020",0
"43321","06","04","2020",9
"43322","05","04","2020",8
"43323","04","04","2020",19
"43324","03","04","2020",8
"43325","02","04","2020",0
"43326","01","04","2020",4
"43327","31","03","2020",1
"43328","30","03","2020",5
"43329","29","03","2020",3
"43330","28","03","2020",4
"43331","27","03","2020",11
"43332","26","03","2020",4
"43333","25","03","2020",10
"43334","24","03","2020",5
"43335","23","03","2020",0
"43336","22","03","2020",4
"43337","21","03","2020",5
"43338","20","03","2020",2
"43339","19","03","2020",0
"43340","18","03","2020",2
"43341","17","03","2020",1
"43342","16","03","2020",1
"43343","14","03","2020",1
"43344","13","03","2020",1
"43345","11","03","2020",4
"43346","08","03","2020",1
"43347","05","12","2020",2014
"43348","04","12","2020",1771
"43349","03","12","2020",1847
"43350","02","12","2020",1623
"43351","01","12","2020",1075
"43352","30","11","2020",2162
"43353","29","11","2020",2044
"43354","28","11","2020",1977
"43355","27","11","2020",1888
"43356","26","11","2020",2020
"43357","25","11","2020",1882
"43358","24","11","2020",887
"43359","23","11","2020",1589
"43360","22","11","2020",1994
"43361","21","11","2020",2170
"43362","20","11","2020",1966
"43363","19","11","2020",2020
"43364","18","11","2020",1663
"43365","17","11","2020",1257
"43366","16","11","2020",2112
"43367","15","11","2020",2249
"43368","14","11","2020",2413
"43369","13","11","2020",2231
"43370","12","11","2020",2575
"43371","11","11","2020",1904
"43372","10","11","2020",1194
"43373","09","11","2020",2323
"43374","08","11","2020",2507
"43375","07","11","2020",2781
"43376","06","11","2020",2935
"43377","05","11","2020",2885
"43378","04","11","2020",2357
"43379","03","11","2020",1634
"43380","02","11","2020",2408
"43381","01","11","2020",2323
"43382","31","10","2020",2586
"43383","30","10","2020",2666
"43384","29","10","2020",2431
"43385","28","10","2020",1923
"43386","27","10","2020",1859
